Date,Stage,Match,Team,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Win,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
3/30/2024,Regular Season,1,Alter Ego,Rasy,Arlott,Fighter/Assassin,Angela,Support,Flicker,Common,Thrill,Wilderness Blessing.,Brave Smite,24:39,6,5,6,11537,15,Lose,5,0,1,10,7
3/30/2024,Regular Season,1,Alter Ego,Haiz,Bruno,Marksman,Claude,Marksman,Purify,Assassin,Fatal,Tenacity,Quantum Charge,24:39,7,2,0,16059,15,Lose,5,0,1,10,7
3/30/2024,Regular Season,1,RRQ Hoshi,Donn,Yu Zhong,Fighter,Nolan,Assassin,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,24:39,5,3,5,12757,15,Win,9,4,2,9,18
3/30/2024,Regular Season,1,RRQ Hoshi,Irrad,Baxia,Tank,Mathilda,Support/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,24:39,1,1,11,13823,15,Win,9,4,2,9,18
3/30/2024,Regular Season,1,RRQ Hoshi,Lemon,Vexana,Mage,Joy,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,24:39,4,1,9,13069,15,Win,9,4,2,9,18
3/30/2024,Regular Season,1,RRQ Hoshi,Vren,Tigreal,Tank,Terizla,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,24:39,0,9,8,11258,15,Win,9,4,2,9,18
3/30/2024,Regular Season,1,RRQ Hoshi,Skylar,Natan,Marksman,Paquito,Fighter/Assassin,Purify,Mage,Swift,Tenacity,Weakness Finder,24:39,5,0,5,20669,15,Win,9,4,2,9,18
3/30/2024,Regular Season,2,Alter Ego,Pai,Arlott,Fighter/Assassin,Nolan,Assassin,Flicker,Common,Firmness,Wilderness Blessing.,Brave Smite,17:17,0,6,3,8732,14,Lose,1,0,2,4,3
3/30/2024,Regular Season,2,Alter Ego,Tazz,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,17:17,1,6,4,8598,14,Lose,1,0,2,4,3
3/30/2024,Regular Season,2,Alter Ego,Cr1te,Valentina,Mage,Joy,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,17:17,2,1,5,9149,15,Lose,1,0,2,4,3
3/30/2024,Regular Season,2,Alter Ego,Rasy,Novaria,Mage,X.Borg,Fighter,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,17:17,0,1,7,9149,14,Lose,1,0,2,4,3
3/30/2024,Regular Season,2,Alter Ego,Haiz,Karrie,Marksman,Minotaur,Tank/Support,Purify,Common,Swift,Master Assassin,Brave Smite,17:17,5,2,1,11775,15,Lose,1,0,2,4,3
3/30/2024,Regular Season,2,RRQ Hoshi,Donn,Paquito,Fighter/Assassin,Masha,Fighter/Tank,Flicker,Fighter,Agility,Festival of Blood,Quantum Charge,17:17,2,3,6,11235,15,Win,9,2,1,8,12
3/30/2024,Regular Season,2,RRQ Hoshi,Irrad,Baxia,Tank,Benedetta,Assassin/Fighter,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,17:17,1,2,13,9720,15,Win,9,2,1,8,12
3/30/2024,Regular Season,2,RRQ Hoshi,Lemon,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,17:17,3,0,12,9470,15,Win,9,2,1,8,12
3/30/2024,Regular Season,2,RRQ Hoshi,Vren,Grock,Tank/Fighter,Angela,Support,Flicker,Tank,Agility,Wilderness Blessing.,Brave Smite,17:17,0,2,14,8444,15,Win,9,2,1,8,12
3/30/2024,Regular Season,2,RRQ Hoshi,Skylar,Bruno,Marksman,Claude,Marksman,Purify,Assassin,Fatal,Tenacity,Quantum Charge,17:17,10,1,2,14726,15,Win,9,2,1,8,12
3/31/2024,Regular Season,1,EVOS Glory,Fluffy,X.Borg,Fighter,Diggie,Support,Flicker,Tank,Agility,Festival of Blood,Impure Rage,19:14,3,1,5,11191,15,Win,2,0,1,6,6
3/31/2024,Regular Season,1,EVOS Glory,Anavel,Nolan,Assassin,Grock,Tank/Fighter,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,19:14,2,0,2,15392,15,Win,2,0,1,6,6
3/31/2024,Regular Season,1,EVOS Glory,Claw Kun,Novaria,Mage,Arlott,Fighter/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,19:14,2,1,6,11577,15,Win,2,0,1,6,6
3/31/2024,Regular Season,1,EVOS Glory,DreamS,Minotaur,Tank/Support,Kaja,Support/Fighter,Flicker,Tank,Vitality,Tenacity,Concussive Blast,19:14,1,3,7,9330,15,Win,2,0,1,6,6
3/31/2024,Regular Season,1,EVOS Glory,Branz,Roger,Fighter/Marksman,Luo Yi,Mage,Purify,Common,Swift,Master Assassin,Quantum Charge,19:14,5,0,4,14586,15,Win,2,0,1,6,6
3/31/2024,Regular Season,1,Rebellion Esports,Karss,Paquito,Fighter/Assassin,Angela,Support,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,19:14,2,1,1,10416,15,Lose,9,3,2,12,16
3/31/2024,Regular Season,1,Rebellion Esports,Vincentt,Barats,Tank/Fighter,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,19:14,1,4,2,9694,15,Lose,9,3,2,12,16
3/31/2024,Regular Season,1,Rebellion Esports,SwayLow,Vexana,Mage,Faramis,Support/Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,19:14,1,3,3,9473,15,Lose,9,3,2,12,16
3/31/2024,Regular Season,1,Rebellion Esports,AudyTzy,Ruby,Fighter/Tank,Natalia,Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,19:14,0,3,4,8202,15,Lose,9,3,2,12,16
3/31/2024,Regular Season,1,Rebellion Esports,Moai,Karrie,Marksman,Harith,Mage,Flicker,Fighter,Agility,Tenacity,Brave Smite,19:14,1,2,3,11034,15,Lose,9,3,2,12,16
3/31/2024,Regular Season,2,Rebellion Esports,Karss,Arlott,Fighter/Assassin,Angela,Support,Flicker,Common,Rupture,Festival of Blood,Brave Smite,20:14,1,2,0,10535,15,Win,9,3,3,10,10
3/31/2024,Regular Season,2,Rebellion Esports,Vincentt,Baxia,Tank,Ruby,Fighter/Tank,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,20:14,1,4,2,11715,15,Win,9,3,3,10,10
3/31/2024,Regular Season,2,Rebellion Esports,SwayLow,Novaria,Mage,Vexana,Mage,Flicker,Assassin,Inspire,Wilderness Blessing.,Impure Rage,20:14,3,0,2,13218,15,Win,9,3,3,10,10
3/31/2024,Regular Season,2,Rebellion Esports,AudyTzy,Grock,Tank/Fighter,Minotaur,Tank/Support,Flicker,Common,Agility,Wilderness Blessing.,Brave Smite,20:14,0,0,4,10278,15,Win,9,3,3,10,10
3/31/2024,Regular Season,2,Rebellion Esports,Moai,Claude,Marksman,Alpha,Fighter,Purify,Common,Agility,Tenacity,Quantum Charge,20:14,0,1,4,15272,15,Win,9,3,3,10,10
3/31/2024,Regular Season,2,EVOS Glory,Fluffy,X.Borg,Fighter,Lapu-Lapu,Fighter,Flicker,Tank,Agility,Festival of Blood,Impure Rage,20:14,1,0,5,12119,15,Lose,3,0,0,8,9
3/31/2024,Regular Season,2,EVOS Glory,Anavel,Dyrroth,Fighter,Benedetta,Assassin/Fighter,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,20:14,3,2,4,10359,15,Lose,3,0,0,8,9
3/31/2024,Regular Season,2,EVOS Glory,Claw Kun,Faramis,Support/Mage,Mathilda,Support/Assassin,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,20:14,0,1,6,9864,15,Lose,3,0,0,8,9
3/31/2024,Regular Season,2,EVOS Glory,DreamS,Tigreal,Tank,Nolan,Assassin,Flicker,Tank,Firmness,Pull Yourself Together,Concussive Blast,20:14,1,2,4,8006,15,Lose,3,0,0,8,9
3/31/2024,Regular Season,2,EVOS Glory,Branz,Roger,Fighter/Marksman,Luo Yi,Mage,Purify,Common,Swift,Master Assassin,Quantum Charge,20:14,2,0,3,13092,15,Lose,3,0,0,8,9
3/31/2024,Regular Season,3,EVOS Glory,Fluffy,Cici,Fighter,Joy,Assassin,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,14:12,2,1,5,10038,15,Win,9,1,3,7,8
3/31/2024,Regular Season,3,EVOS Glory,Anavel,Fredrinn,Fighter/Tank,Yu Zhong,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:12,2,1,7,9172,15,Win,9,1,3,7,8
3/31/2024,Regular Season,3,EVOS Glory,Claw Kun,Novaria,Mage,Baxia,Tank,Flicker,Mage,Agility,Tenacity,Impure Rage,14:12,3,1,4,8901,14,Win,9,1,3,7,8
3/31/2024,Regular Season,3,EVOS Glory,DreamS,Arlott,Fighter/Assassin,Kaja,Support/Fighter,Flicker,Common,Firmness,Wilderness Blessing.,Brave Smite,14:12,2,1,6,7662,14,Win,9,1,3,7,8
3/31/2024,Regular Season,3,EVOS Glory,Branz,Bruno,Marksman,Lunox,Mage,Purify,Assassin,Fatal,Tenacity,Quantum Charge,14:12,3,0,5,12413,15,Win,9,1,3,7,8
3/31/2024,Regular Season,3,Rebellion Esports,Karss,Lapu-Lapu,Fighter,Nolan,Assassin,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,14:12,1,2,1,6873,12,Lose,0,0,0,4,5
3/31/2024,Regular Season,3,Rebellion Esports,Vincentt,Fanny,Assassin,Mathilda,Support/Assassin,Retribution,Assassin,Thrill,Festival of Blood,Lethal Ignition,14:12,1,3,2,7750,14,Lose,0,0,0,4,5
3/31/2024,Regular Season,3,Rebellion Esports,SwayLow,Valentina,Mage,Angela,Support,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,14:12,2,3,2,6382,13,Lose,0,0,0,4,5
3/31/2024,Regular Season,3,Rebellion Esports,AudyTzy,Minotaur,Tank/Support,Roger,Fighter/Marksman,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,14:12,0,3,4,5843,12,Lose,0,0,0,4,5
3/31/2024,Regular Season,3,Rebellion Esports,Moai,Karrie,Marksman,Natan,Marksman,Flicker,Fighter,Agility,Master Assassin,Brave Smite,14:12,0,1,1,8218,13,Lose,0,0,0,4,5
3/31/2024,Regular Season,1,Geek Fam ID,Luke,X.Borg,Fighter,Claude,Marksman,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,15:12,0,5,1,8092,14,Lose,8,1,1,6,7
3/31/2024,Regular Season,1,Geek Fam ID,Hazle,Grock,Tank/Fighter,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:12,0,3,0,7303,15,Lose,8,1,1,6,7
3/31/2024,Regular Season,1,Geek Fam ID,Aboy,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,15:12,1,2,1,7707,13,Lose,8,1,1,6,7
3/31/2024,Regular Season,1,Geek Fam ID,Baloyskie,Grock,Tank/Fighter,Luo Yi,Mage,Flicker,Common,Agility,Wilderness Blessing.,Brave Smite,15:12,0,4,3,6359,13,Lose,8,1,1,6,7
3/31/2024,Regular Season,1,Geek Fam ID,Caderaa,Roger,Fighter/Marksman,Valentina,Mage,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,15:12,2,0,0,9396,14,Lose,8,1,1,6,7
3/31/2024,Regular Season,1,RRQ Hoshi,Banana,Yu Zhong,Fighter,Paquito,Fighter/Assassin,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,15:12,4,1,7,9000,15,Win,8,1,2,6,8
3/31/2024,Regular Season,1,RRQ Hoshi,Irrad,Barats,Tank/Fighter,Terizla,Fighter,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,15:12,0,0,9,9644,15,Win,8,1,2,6,8
3/31/2024,Regular Season,1,RRQ Hoshi,Lemon,Novaria,Mage,Lapu-Lapu,Fighter,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,15:12,2,0,9,8480,14,Win,8,1,2,6,8
3/31/2024,Regular Season,1,RRQ Hoshi,Brusko,Minotaur,Tank/Support,Joy,Assassin,Flicker,Tank,Firmness,Tenacity,Concussive Blast,15:12,2,1,9,7505,14,Win,8,1,2,6,8
3/31/2024,Regular Season,1,RRQ Hoshi,Skylar,Natan,Marksman,Mathilda,Support/Assassin,Purify,Mage,Swift,Tenacity,Weakness Finder,15:12,6,1,4,11435,15,Win,8,1,2,6,8
3/31/2024,Regular Season,2,Geek Fam ID,Luke,Yu Zhong,Fighter,X.Borg,Fighter,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,23:15,1,4,7,12790,15,Win,9,4,2,11,12
3/31/2024,Regular Season,2,Geek Fam ID,Hazle,Fredrinn,Fighter/Tank,Terizla,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,23:15,4,3,8,14247,15,Win,9,4,2,11,12
3/31/2024,Regular Season,2,Geek Fam ID,Aboy,Novaria,Mage,Lapu-Lapu,Fighter,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,23:15,5,1,10,15012,15,Win,9,4,2,11,12
3/31/2024,Regular Season,2,Geek Fam ID,Baloyskie,Minotaur,Tank/Support,Mathilda,Support/Assassin,Flicker,Tank,Firmness,Pull Yourself Together,Concussive Blast,23:15,2,4,12,1536,15,Win,9,4,2,11,12
3/31/2024,Regular Season,2,Geek Fam ID,Caderaa,Beatrix,Marksman,Joy,Assassin,Flicker,Assassin,Thrill,Weapons Master,Quantum Charge,23:15,6,3,3,16046,15,Win,9,4,2,11,12
3/31/2024,Regular Season,2,RRQ Hoshi,Banana,Paquito,Fighter/Assassin,Claude,Marksman,Flicker,Fighter,Agility,Festival of Blood,Quantum Charge,23:15,4,2,2,14001,15,Lose,4,0,1,8,10
3/31/2024,Regular Season,2,RRQ Hoshi,Irrad,Baxia,Tank,Angela,Support,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,23:15,4,3,10,12826,15,Lose,4,0,1,8,10
3/31/2024,Regular Season,2,RRQ Hoshi,Lemon,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,23:15,3,2,6,11546,15,Lose,4,0,1,8,10
3/31/2024,Regular Season,2,RRQ Hoshi,Brusko,Arlott,Fighter/Assassin,Benedetta,Assassin/Fighter,Flicker,Common,Firmness,Wilderness Blessing.,Quantum Charge,23:15,1,8,9,9744,15,Lose,4,0,1,8,10
3/31/2024,Regular Season,2,RRQ Hoshi,Skylar,Natan,Marksman,Grock,Tank/Fighter,Purify,Mage,Thrill,Tenacity,Weakness Finder,23:15,3,3,2,16975,15,Lose,4,0,1,8,10
3/31/2024,Regular Season,3,Geek Fam ID,Luke,Lapu-Lapu,Fighter,Joy,Assassin,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:20,2,1,6,10930,15,Win,9,1,3,7,7
3/31/2024,Regular Season,3,Geek Fam ID,Hazle,Baxia,Tank,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:20,2,0,11,10326,15,Win,9,1,3,7,7
3/31/2024,Regular Season,3,Geek Fam ID,Aboy,Novaria,Mage,Nolan,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,15:20,2,1,11,10043,15,Win,9,1,3,7,7
3/31/2024,Regular Season,3,Geek Fam ID,Baloyskie,Selena,Assassin/Mage,Vexana,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,15:20,4,4,9,7966,14,Win,9,1,3,7,7
3/31/2024,Regular Season,3,Geek Fam ID,Caderaa,Roger,Fighter/Marksman,Karrie,Marksman,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,15:20,5,1,4,11936,15,Win,9,1,3,7,7
3/31/2024,Regular Season,3,RRQ Hoshi,Banana,Yu Zhong,Fighter,Bruno,Marksman,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,15:20,2,3,0,7060,13,Lose,1,1,0,6,8
3/31/2024,Regular Season,3,RRQ Hoshi,Irrad,Fredrinn,Fighter/Tank,Tigreal,Tank,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:20,1,5,2,8511,15,Lose,1,1,0,6,8
3/31/2024,Regular Season,3,RRQ Hoshi,Lemon,Xavier,Mage,Minotaur,Tank/Support,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,15:20,1,1,5,8032,13,Lose,1,1,0,6,8
3/31/2024,Regular Season,3,RRQ Hoshi,Brusko,Grock,Tank/Fighter,Angela,Support,Flicker,Tank,Agility,Wilderness Blessing.,Brave Smite,15:20,2,4,2,6685,13,Lose,1,1,0,6,8
3/31/2024,Regular Season,3,RRQ Hoshi,Skylar,Brody,Marksman,Mathilda,Support/Assassin,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,15:20,1,2,2,9834,14,Lose,1,1,0,6,8
3/31/2024,Regular Season,1,Alter Ego,Pai,Cici,Fighter,Masha,Fighter/Tank,Purify,Fighter,Inspire,Festival of Blood,Brave Smite,14:03,3,0,9,10549,15,Win,9,1,2,6,7
3/31/2024,Regular Season,1,Alter Ego,Tazz,Barats,Tank/Fighter,Arlott,Fighter/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:03,1,2,9,8497,15,Win,9,1,2,6,7
3/31/2024,Regular Season,1,Alter Ego,Cr1te,Valentina,Mage,X.Borg,Fighter,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,14:03,2,0,9,8173,14,Win,9,1,2,6,7
3/31/2024,Regular Season,1,Alter Ego,Rekt,Mathilda,Support/Assassin,Novaria,Mage,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,14:03,1,1,10,7004,13,Win,9,1,2,6,7
3/31/2024,Regular Season,1,Alter Ego,Nino,Brody,Marksman,Vexana,Mage,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,14:03,5,0,3,12022,15,Win,9,1,2,6,7
3/31/2024,Regular Season,1,"Dewa United Esports",Dyx0n,Yu Zhong,Fighter,Ixia,Marksman,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,14:03,2,2,1,6538,12,Lose,0,0,1,4,6
3/31/2024,Regular Season,1,"Dewa United Esports",Lanaya,Fredrinn,Fighter/Tank,Bruno,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:03,0,3,3,5985,13,Lose,0,0,1,4,6
3/31/2024,Regular Season,1,"Dewa United Esports",Keyz,Lylia,Mage,Angela,Support,Sprint,Mage,Agility,Wilderness Blessing.,Lethal Ignition,14:03,1,2,2,6766,12,Lose,0,0,1,4,6
3/31/2024,Regular Season,1,"Dewa United Esports",Drian,Minotaur,Tank/Support,Joy,Assassin,Flicker,Tank,Firmness,Tenacity,Concussive Blast,14:03,0,3,3,5456,12,Lose,0,0,1,4,6
3/31/2024,Regular Season,1,"Dewa United Esports",Watt,Roger,Fighter/Marksman,Nolan,Assassin,Purify,Assassin,Thrill,Seasoned Hunter,Quantum Charge,14:03,0,2,0,8832,13,Lose,0,0,1,4,6
3/31/2024,Regular Season,2,Alter Ego,Pai,Lapu-Lapu,Fighter,Masha,Fighter/Tank,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:47,1,0,5,9333,15,Win,9,2,2,10,8
3/31/2024,Regular Season,2,Alter Ego,Tazz,Barats,Tank/Fighter,Arlott,Fighter/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:47,3,0,5,9922,15,Win,9,2,2,10,8
3/31/2024,Regular Season,2,Alter Ego,Cr1te,Vexana,Mage,X.Borg,Fighter,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,15:47,4,0,5,9277,15,Win,9,2,2,10,8
3/31/2024,Regular Season,2,Alter Ego,Rekt,Angela,Support,Minotaur,Tank/Support,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,15:47,2,0,9,9160,15,Win,9,2,2,10,8
3/31/2024,Regular Season,2,Alter Ego,Nino,Claude,Marksman,Grock,Tank/Fighter,Sprint,Common,Swift,Master Assassin,Brave Smite,15:47,1,0,9,12401,15,Win,9,2,2,10,8
3/31/2024,Regular Season,2,"Dewa United Esports",Dyx0n,Cici,Fighter,Dyrroth,Fighter,Vengeance,Fighter,Inspire,Festival of Blood,Brave Smite,15:47,0,1,0,9737,15,Lose,2,0,1,5,7
3/31/2024,Regular Season,2,"Dewa United Esports",Lanaya,Baxia,Tank,Gord,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:47,0,5,0,6298,14,Lose,2,0,1,5,7
3/31/2024,Regular Season,2,"Dewa United Esports",Keyz,Valentina,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,15:47,0,2,0,7290,14,Lose,2,0,1,5,7
3/31/2024,Regular Season,2,"Dewa United Esports",Drian,Ruby,Fighter/Tank,Ruby,Fighter/Tank,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,15:47,0,1,0,6018,13,Lose,2,0,1,5,7
3/31/2024,Regular Season,2,"Dewa United Esports",Watt,Roger,Fighter/Marksman,Nolan,Assassin,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,15:47,0,2,0,9955,15,Lose,2,0,1,5,7
